Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
5881.0,3389.0,333.0,30.0,301.0,64.0,3665.0,137.0,186.0,179.0,3747.0,1.0,39.0,7.0
5882.0,2430.0,81.0,10.0,350.0,40.0,832.0,234.0,222.0,118.0,824.0,4.0,2.0,3.0
5883.0,2326.0,293.0,13.0,30.0,9.0,1440.0,184.0,237.0,193.0,454.0,4.0,10.0,6.0
5884.0,2354.0,284.0,25.0,108.0,27.0,1350.0,142.0,230.0,224.0,365.0,4.0,10.0,6.0
5885.0,2477.0,305.0,18.0,256.0,55.0,870.0,169.0,228.0,198.0,134.0,4.0,2.0,6.0
5886.0,2319.0,98.0,12.0,30.0,6.0,330.0,240.0,223.0,111.0,663.0,4.0,2.0,4.0
5887.0,2481.0,62.0,9.0,175.0,38.0,190.0,228.0,221.0,125.0,1786.0,4.0,6.0,3.0
5888.0,2495.0,33.0,11.0,67.0,12.0,240.0,218.0,216.0,133.0,1657.0,4.0,5.0,4.0
5889.0,2493.0,352.0,14.0,60.0,10.0,242.0,194.0,214.0,158.0,1641.0,4.0,5.0,6.0
5890.0,2498.0,335.0,18.0,60.0,15.0,247.0,178.0,213.0,174.0,1626.0,4.0,10.0,6.0
5891.0,2413.0,117.0,26.0,150.0,29.0,752.0,253.0,206.0,64.0,1260.0,4.0,5.0,3.0
5892.0,2360.0,82.0,10.0,0.0,0.0,752.0,234.0,222.0,119.0,1173.0,4.0,5.0,4.0
5893.0,2406.0,18.0,20.0,255.0,1.0,842.0,199.0,193.0,124.0,1006.0,4.0,10.0,6.0
5894.0,2381.0,39.0,22.0,170.0,7.0,859.0,215.0,187.0,98.0,992.0,4.0,10.0,6.0
5895.0,2351.0,64.0,25.0,85.0,12.0,878.0,233.0,180.0,64.0,994.0,4.0,10.0,6.0
5896.0,2318.0,20.0,19.0,0.0,0.0,895.0,204.0,197.0,125.0,1006.0,4.0,10.0,4.0
5897.0,2399.0,316.0,27.0,270.0,149.0,845.0,138.0,206.0,202.0,1087.0,4.0,10.0,6.0
5898.0,2477.0,319.0,5.0,361.0,43.0,755.0,206.0,235.0,168.0,1242.0,4.0,6.0,6.0
5899.0,2444.0,73.0,21.0,240.0,86.0,752.0,239.0,194.0,75.0,1338.0,4.0,6.0,6.0
5900.0,2431.0,72.0,20.0,210.0,73.0,755.0,238.0,196.0,80.0,1358.0,4.0,6.0,6.0
5901.0,2358.0,67.0,15.0,0.0,0.0,808.0,234.0,208.0,102.0,1510.0,4.0,5.0,6.0
5902.0,2355.0,337.0,10.0,0.0,0.0,819.0,197.0,225.0,167.0,1533.0,4.0,5.0,4.0
5903.0,2388.0,51.0,19.0,433.0,121.0,499.0,225.0,195.0,96.0,937.0,4.0,3.0,6.0
5904.0,2293.0,87.0,20.0,255.0,58.0,319.0,245.0,202.0,78.0,768.0,4.0,3.0,6.0
5905.0,3370.0,131.0,5.0,150.0,1.0,4256.0,229.0,237.0,142.0,4020.0,1.0,40.0,7.0
5906.0,3340.0,57.0,23.0,85.0,41.0,4089.0,228.0,184.0,76.0,3926.0,1.0,40.0,7.0
5907.0,2288.0,299.0,7.0,30.0,0.0,1390.0,200.0,237.0,177.0,781.0,4.0,17.0,6.0
5908.0,2294.0,287.0,13.0,60.0,3.0,1419.0,182.0,239.0,197.0,751.0,4.0,10.0,6.0
5909.0,2325.0,281.0,12.0,30.0,5.0,1440.0,185.0,241.0,195.0,451.0,4.0,17.0,6.0
5910.0,2373.0,294.0,23.0,108.0,31.0,1320.0,151.0,228.0,214.0,331.0,4.0,10.0,6.0
5911.0,2390.0,327.0,15.0,162.0,31.0,1260.0,183.0,223.0,178.0,272.0,4.0,10.0,6.0
5912.0,2371.0,101.0,21.0,85.0,26.0,511.0,250.0,206.0,74.0,481.0,4.0,1.0,3.0
5913.0,2320.0,79.0,11.0,0.0,0.0,331.0,235.0,220.0,115.0,661.0,4.0,2.0,4.0
5914.0,2431.0,308.0,29.0,212.0,105.0,216.0,128.0,208.0,213.0,1530.0,4.0,10.0,3.0
5915.0,2472.0,10.0,10.0,180.0,29.0,216.0,209.0,220.0,148.0,1860.0,4.0,6.0,3.0
5916.0,2504.0,32.0,12.0,108.0,21.0,210.0,217.0,214.0,131.0,1698.0,4.0,5.0,4.0
5917.0,2498.0,3.0,10.0,30.0,0.0,426.0,206.0,220.0,152.0,1518.0,4.0,6.0,6.0
5918.0,2370.0,332.0,20.0,42.0,11.0,730.0,170.0,211.0,178.0,1168.0,4.0,10.0,6.0
5919.0,2411.0,37.0,22.0,192.0,23.0,819.0,213.0,186.0,99.0,1027.0,4.0,10.0,6.0
5920.0,2424.0,82.0,18.0,180.0,66.0,730.0,242.0,206.0,87.0,1401.0,4.0,6.0,6.0
5921.0,2362.0,55.0,13.0,0.0,0.0,780.0,228.0,211.0,113.0,1530.0,4.0,5.0,6.0
5922.0,2361.0,330.0,9.0,0.0,0.0,792.0,199.0,229.0,170.0,1552.0,4.0,5.0,4.0
5923.0,2421.0,137.0,9.0,573.0,115.0,787.0,235.0,237.0,133.0,1224.0,4.0,6.0,6.0
5924.0,2416.0,135.0,10.0,603.0,110.0,759.0,236.0,236.0,131.0,1199.0,4.0,6.0,6.0
5925.0,2410.0,39.0,6.0,604.0,95.0,674.0,221.0,226.0,141.0,1123.0,4.0,6.0,6.0
5926.0,3416.0,339.0,21.0,300.0,91.0,3690.0,170.0,204.0,170.0,3692.0,1.0,39.0,7.0
5927.0,3014.0,352.0,10.0,450.0,91.0,3070.0,203.0,223.0,158.0,759.0,3.0,32.0,2.0
5928.0,2356.0,136.0,20.0,210.0,69.0,1121.0,247.0,227.0,100.0,1050.0,4.0,3.0,3.0
5929.0,2315.0,315.0,18.0,134.0,28.0,1500.0,170.0,223.0,192.0,660.0,4.0,10.0,6.0
5930.0,2325.0,355.0,11.0,0.0,0.0,1471.0,201.0,220.0,156.0,480.0,4.0,10.0,6.0
5931.0,2400.0,0.0,16.0,192.0,22.0,1172.0,194.0,208.0,149.0,180.0,4.0,10.0,6.0
5932.0,2397.0,356.0,15.0,212.0,4.0,1142.0,194.0,212.0,154.0,150.0,4.0,10.0,6.0
5933.0,2469.0,122.0,18.0,175.0,47.0,782.0,248.0,222.0,95.0,210.0,4.0,2.0,3.0
5934.0,2331.0,70.0,11.0,0.0,0.0,395.0,232.0,218.0,117.0,600.0,4.0,2.0,4.0
5935.0,2539.0,124.0,2.0,268.0,56.0,212.0,222.0,237.0,151.0,1824.0,4.0,6.0,3.0
5936.0,2505.0,352.0,7.0,30.0,5.0,408.0,208.0,228.0,158.0,1546.0,4.0,6.0,6.0
5937.0,2426.0,8.0,17.0,268.0,-2.0,780.0,198.0,204.0,141.0,1077.0,4.0,10.0,6.0
5938.0,2425.0,26.0,17.0,192.0,20.0,785.0,210.0,201.0,123.0,1061.0,4.0,10.0,6.0
5939.0,2409.0,43.0,23.0,150.0,21.0,794.0,218.0,184.0,90.0,1054.0,4.0,10.0,6.0
5940.0,2374.0,67.0,24.0,60.0,0.0,815.0,236.0,185.0,68.0,1052.0,4.0,10.0,6.0
5941.0,2419.0,303.0,30.0,270.0,158.0,793.0,125.0,210.0,219.0,1142.0,4.0,10.0,6.0
5942.0,2459.0,334.0,18.0,350.0,25.0,731.0,175.0,213.0,175.0,1209.0,4.0,10.0,6.0
5943.0,2376.0,76.0,23.0,42.0,14.0,741.0,241.0,191.0,68.0,1528.0,4.0,5.0,6.0
5944.0,2365.0,320.0,4.0,0.0,0.0,765.0,210.0,236.0,164.0,1572.0,4.0,11.0,4.0
5945.0,2416.0,311.0,11.0,459.0,72.0,895.0,191.0,232.0,181.0,1343.0,4.0,11.0,6.0
5946.0,2304.0,112.0,24.0,234.0,65.0,297.0,252.0,208.0,70.0,834.0,4.0,3.0,3.0
5947.0,3365.0,92.0,5.0,212.0,-4.0,4251.0,229.0,231.0,137.0,3953.0,1.0,40.0,7.0
5948.0,2350.0,161.0,19.0,240.0,63.0,1084.0,235.0,241.0,128.0,1053.0,4.0,3.0,3.0
5949.0,2335.0,329.0,16.0,0.0,0.0,1443.0,179.0,219.0,178.0,451.0,4.0,17.0,6.0
5950.0,2391.0,283.0,17.0,95.0,32.0,1293.0,171.0,239.0,207.0,301.0,4.0,10.0,6.0
5951.0,2405.0,339.0,13.0,150.0,27.0,1203.0,191.0,221.0,168.0,212.0,4.0,10.0,6.0
5952.0,2413.0,295.0,17.0,234.0,7.0,1084.0,171.0,233.0,202.0,95.0,4.0,10.0,6.0
5953.0,2470.0,140.0,11.0,153.0,48.0,815.0,237.0,237.0,129.0,182.0,4.0,2.0,3.0
5954.0,2345.0,92.0,13.0,0.0,0.0,459.0,240.0,220.0,109.0,541.0,4.0,2.0,4.0
5955.0,2520.0,54.0,10.0,192.0,37.0,150.0,226.0,218.0,125.0,1781.0,4.0,5.0,4.0
5956.0,2515.0,123.0,5.0,42.0,3.0,277.0,228.0,236.0,142.0,1627.0,4.0,6.0,6.0
5957.0,2397.0,25.0,26.0,60.0,13.0,660.0,197.0,175.0,103.0,1298.0,4.0,10.0,3.0
5958.0,2384.0,24.0,19.0,0.0,0.0,661.0,206.0,195.0,120.0,1266.0,4.0,14.0,4.0
5959.0,2396.0,69.0,15.0,67.0,22.0,781.0,234.0,210.0,103.0,1080.0,4.0,10.0,6.0
5960.0,2391.0,88.0,17.0,42.0,17.0,782.0,243.0,209.0,89.0,1080.0,4.0,10.0,6.0
5961.0,2379.0,88.0,21.0,30.0,5.0,785.0,246.0,200.0,72.0,1082.0,4.0,10.0,6.0
5962.0,2354.0,53.0,20.0,0.0,0.0,794.0,227.0,193.0,91.0,1087.0,4.0,10.0,4.0
5963.0,2468.0,336.0,14.0,323.0,34.0,702.0,187.0,220.0,171.0,1235.0,4.0,10.0,6.0
5964.0,2476.0,142.0,6.0,277.0,42.0,671.0,229.0,239.0,143.0,1298.0,4.0,6.0,6.0
5965.0,2473.0,104.0,9.0,270.0,39.0,661.0,236.0,229.0,124.0,1350.0,4.0,6.0,6.0
5966.0,2392.0,87.0,22.0,85.0,30.0,702.0,246.0,197.0,68.0,1527.0,4.0,6.0,6.0
5967.0,2378.0,83.0,22.0,60.0,16.0,713.0,244.0,197.0,72.0,1549.0,4.0,5.0,6.0
5968.0,2364.0,0.0,2.0,0.0,0.0,738.0,216.0,235.0,156.0,1567.0,4.0,11.0,4.0
5969.0,2398.0,308.0,8.0,295.0,54.0,912.0,198.0,235.0,177.0,1516.0,4.0,11.0,6.0
5970.0,2415.0,341.0,11.0,437.0,71.0,918.0,197.0,224.0,165.0,1384.0,4.0,10.0,6.0
5971.0,2414.0,50.0,4.0,624.0,94.0,713.0,222.0,231.0,145.0,1207.0,4.0,6.0,6.0
5972.0,2400.0,117.0,13.0,417.0,106.0,485.0,242.0,227.0,112.0,1019.0,4.0,3.0,3.0
5973.0,2312.0,111.0,26.0,234.0,61.0,300.0,253.0,202.0,59.0,876.0,4.0,3.0,3.0
5974.0,3364.0,358.0,6.0,182.0,65.0,4179.0,211.0,229.0,156.0,3880.0,1.0,40.0,7.0
5975.0,3154.0,144.0,16.0,190.0,49.0,1019.0,241.0,235.0,118.0,2101.0,1.0,29.0,1.0
5976.0,2963.0,63.0,10.0,108.0,14.0,1825.0,229.0,220.0,123.0,120.0,3.0,32.0,2.0
5977.0,3023.0,10.0,7.0,511.0,95.0,3104.0,213.0,227.0,151.0,713.0,3.0,32.0,2.0
5978.0,2348.0,108.0,12.0,228.0,41.0,1019.0,241.0,225.0,112.0,987.0,4.0,3.0,3.0
5979.0,2316.0,110.0,16.0,150.0,29.0,1165.0,245.0,221.0,100.0,992.0,4.0,3.0,3.0
5980.0,2311.0,292.0,23.0,90.0,30.0,1430.0,149.0,228.0,216.0,722.0,4.0,10.0,6.0
5981.0,2365.0,267.0,23.0,42.0,6.0,1355.0,155.0,242.0,222.0,365.0,4.0,10.0,6.0
5982.0,2419.0,331.0,16.0,212.0,-1.0,1087.0,180.0,218.0,177.0,108.0,4.0,10.0,6.0
5983.0,2459.0,233.0,12.0,170.0,9.0,908.0,199.0,251.0,188.0,108.0,4.0,2.0,6.0
5984.0,2467.0,212.0,6.0,134.0,17.0,849.0,215.0,246.0,168.0,162.0,4.0,2.0,6.0
5985.0,2445.0,111.0,21.0,95.0,23.0,730.0,250.0,213.0,81.0,277.0,4.0,1.0,3.0
5986.0,2351.0,63.0,13.0,0.0,0.0,495.0,231.0,214.0,113.0,514.0,4.0,2.0,4.0
5987.0,2536.0,339.0,3.0,324.0,53.0,153.0,212.0,234.0,160.0,1890.0,4.0,6.0,3.0
5988.0,2512.0,113.0,5.0,30.0,0.0,255.0,230.0,234.0,138.0,1655.0,4.0,6.0,6.0
5989.0,2505.0,321.0,3.0,30.0,-4.0,324.0,211.0,236.0,164.0,1622.0,4.0,6.0,6.0
5990.0,2447.0,301.0,18.0,210.0,95.0,685.0,168.0,229.0,201.0,1187.0,4.0,6.0,6.0
5991.0,2367.0,57.0,16.0,0.0,0.0,760.0,229.0,203.0,102.0,1114.0,4.0,10.0,4.0
5992.0,2361.0,29.0,19.0,0.0,0.0,765.0,210.0,195.0,115.0,1116.0,4.0,10.0,4.0
5993.0,2470.0,190.0,8.0,240.0,36.0,633.0,220.0,247.0,160.0,1357.0,4.0,6.0,6.0
5994.0,2367.0,356.0,7.0,0.0,0.0,711.0,209.0,227.0,157.0,1537.0,4.0,11.0,4.0
5995.0,2425.0,0.0,11.0,503.0,81.0,853.0,204.0,220.0,153.0,1348.0,4.0,10.0,6.0
5996.0,2373.0,130.0,27.0,350.0,79.0,418.0,252.0,213.0,69.0,997.0,4.0,3.0,3.0
5997.0,2361.0,129.0,28.0,323.0,67.0,390.0,252.0,210.0,64.0,977.0,4.0,3.0,3.0
5998.0,3376.0,16.0,4.0,218.0,-1.0,4357.0,216.0,231.0,152.0,3952.0,1.0,40.0,7.0
5999.0,3064.0,351.0,19.0,42.0,17.0,2118.0,183.0,205.0,157.0,3310.0,1.0,22.0,1.0
6000.0,2881.0,4.0,7.0,30.0,4.0,2483.0,211.0,227.0,153.0,234.0,3.0,23.0,1.0
6001.0,2349.0,74.0,14.0,201.0,42.0,1012.0,236.0,212.0,104.0,977.0,4.0,3.0,3.0
6002.0,2356.0,350.0,23.0,30.0,10.0,1448.0,173.0,196.0,157.0,459.0,4.0,10.0,6.0
6003.0,2401.0,264.0,18.0,67.0,23.0,1269.0,171.0,246.0,211.0,285.0,4.0,10.0,6.0
6004.0,2428.0,349.0,15.0,150.0,22.0,1150.0,191.0,213.0,160.0,175.0,4.0,6.0,6.0
6005.0,2427.0,353.0,18.0,170.0,6.0,1120.0,187.0,207.0,156.0,150.0,4.0,6.0,6.0
6006.0,2375.0,86.0,16.0,0.0,0.0,589.0,242.0,211.0,95.0,430.0,4.0,1.0,4.0
6007.0,2494.0,21.0,7.0,306.0,51.0,67.0,216.0,226.0,147.0,1716.0,4.0,6.0,3.0
6008.0,2531.0,96.0,9.0,297.0,48.0,120.0,234.0,228.0,125.0,1880.0,4.0,6.0,3.0
6009.0,2526.0,126.0,2.0,258.0,43.0,95.0,223.0,237.0,151.0,1848.0,4.0,6.0,4.0
6010.0,2517.0,84.0,6.0,67.0,5.0,212.0,229.0,229.0,133.0,1694.0,4.0,6.0,6.0
6011.0,2388.0,65.0,21.0,0.0,0.0,722.0,234.0,193.0,81.0,1140.0,4.0,10.0,4.0
6012.0,2379.0,39.0,17.0,0.0,0.0,726.0,218.0,199.0,111.0,1142.0,4.0,10.0,4.0
6013.0,2376.0,21.0,20.0,30.0,2.0,730.0,203.0,193.0,121.0,1144.0,4.0,10.0,6.0
6014.0,2378.0,308.0,20.0,108.0,39.0,769.0,161.0,224.0,201.0,1165.0,4.0,10.0,6.0
6015.0,2465.0,169.0,10.0,212.0,31.0,607.0,228.0,244.0,148.0,1365.0,4.0,6.0,6.0
6016.0,2373.0,336.0,10.0,0.0,0.0,685.0,197.0,226.0,168.0,1507.0,4.0,11.0,4.0
6017.0,2376.0,340.0,13.0,30.0,9.0,700.0,191.0,220.0,168.0,1511.0,4.0,11.0,6.0
6018.0,2383.0,328.0,20.0,90.0,18.0,732.0,169.0,213.0,182.0,1519.0,4.0,11.0,6.0
6019.0,2401.0,334.0,18.0,180.0,52.0,787.0,176.0,214.0,175.0,1536.0,4.0,11.0,6.0
6020.0,2424.0,328.0,17.0,360.0,80.0,914.0,177.0,218.0,179.0,1492.0,4.0,10.0,6.0
6021.0,3238.0,297.0,25.0,481.0,95.0,1840.0,142.0,222.0,217.0,3276.0,1.0,29.0,1.0
6022.0,3309.0,357.0,14.0,306.0,82.0,1697.0,197.0,213.0,153.0,2821.0,1.0,39.0,1.0
6023.0,2889.0,299.0,12.0,30.0,8.0,2525.0,186.0,235.0,189.0,170.0,3.0,23.0,1.0
6024.0,2408.0,105.0,17.0,283.0,110.0,859.0,247.0,216.0,91.0,825.0,4.0,3.0,3.0
6025.0,2286.0,71.0,17.0,0.0,0.0,1332.0,236.0,205.0,95.0,819.0,4.0,17.0,4.0
6026.0,2352.0,327.0,17.0,153.0,71.0,1511.0,176.0,218.0,181.0,641.0,4.0,10.0,6.0
6027.0,2363.0,345.0,23.0,95.0,28.0,1511.0,168.0,196.0,162.0,524.0,4.0,10.0,6.0
6028.0,2387.0,277.0,17.0,30.0,9.0,1302.0,173.0,241.0,207.0,323.0,4.0,10.0,6.0
6029.0,2441.0,282.0,10.0,190.0,-8.0,977.0,191.0,241.0,189.0,124.0,4.0,6.0,6.0
6030.0,2400.0,68.0,19.0,0.0,0.0,655.0,236.0,198.0,86.0,379.0,4.0,1.0,4.0
6031.0,2390.0,55.0,21.0,0.0,0.0,626.0,228.0,190.0,85.0,408.0,4.0,1.0,4.0
6032.0,2498.0,324.0,2.0,335.0,55.0,42.0,214.0,236.0,160.0,1698.0,4.0,6.0,3.0
6033.0,2524.0,24.0,3.0,283.0,41.0,67.0,218.0,233.0,152.0,1873.0,4.0,6.0,4.0
6034.0,2393.0,49.0,19.0,0.0,0.0,693.0,224.0,195.0,97.0,1170.0,4.0,10.0,4.0
6035.0,2383.0,7.0,22.0,85.0,22.0,721.0,188.0,192.0,135.0,1184.0,4.0,10.0,6.0
6036.0,2406.0,329.0,18.0,153.0,45.0,745.0,173.0,215.0,180.0,1500.0,4.0,11.0,6.0
6037.0,2436.0,344.0,15.0,391.0,92.0,918.0,188.0,214.0,164.0,1482.0,4.0,10.0,6.0
6038.0,2431.0,45.0,12.0,601.0,87.0,755.0,223.0,214.0,124.0,1308.0,4.0,10.0,6.0
6039.0,2273.0,101.0,21.0,134.0,22.0,201.0,249.0,207.0,76.0,916.0,4.0,3.0,3.0
6040.0,3377.0,26.0,10.0,295.0,0.0,4325.0,215.0,218.0,138.0,3869.0,1.0,40.0,7.0
6041.0,3376.0,1.0,11.0,295.0,77.0,4298.0,205.0,220.0,152.0,3852.0,1.0,40.0,7.0
6042.0,3318.0,8.0,15.0,408.0,91.0,1761.0,202.0,209.0,143.0,3004.0,1.0,39.0,1.0
6043.0,2886.0,20.0,6.0,30.0,1.0,2458.0,216.0,227.0,148.0,201.0,3.0,23.0,1.0
6044.0,2385.0,357.0,25.0,42.0,14.0,1426.0,173.0,186.0,144.0,446.0,4.0,10.0,6.0
6045.0,2409.0,283.0,18.0,42.0,3.0,1248.0,166.0,238.0,210.0,283.0,4.0,10.0,6.0
6046.0,2449.0,4.0,15.0,175.0,11.0,1071.0,199.0,210.0,147.0,162.0,4.0,6.0,6.0
6047.0,2414.0,45.0,19.0,0.0,0.0,690.0,221.0,195.0,100.0,362.0,4.0,1.0,4.0
6048.0,2409.0,36.0,23.0,0.0,0.0,660.0,212.0,184.0,98.0,390.0,4.0,1.0,3.0
6049.0,2535.0,273.0,4.0,331.0,31.0,60.0,209.0,241.0,170.0,1998.0,4.0,6.0,3.0
6050.0,2409.0,64.0,20.0,0.0,0.0,661.0,234.0,196.0,86.0,1200.0,4.0,10.0,4.0
6051.0,2466.0,315.0,16.0,247.0,14.0,649.0,175.0,225.0,190.0,1292.0,4.0,10.0,6.0
6052.0,2407.0,104.0,16.0,85.0,23.0,569.0,245.0,218.0,98.0,1440.0,4.0,6.0,6.0
6053.0,2413.0,314.0,13.0,162.0,48.0,722.0,185.0,230.0,185.0,1471.0,4.0,11.0,6.0
6054.0,2304.0,99.0,20.0,201.0,10.0,277.0,248.0,209.0,80.0,990.0,4.0,3.0,3.0
6055.0,2275.0,75.0,19.0,124.0,8.0,190.0,239.0,201.0,85.0,942.0,4.0,3.0,6.0
6056.0,3081.0,344.0,19.0,30.0,14.0,2105.0,179.0,207.0,165.0,3248.0,1.0,22.0,1.0
6057.0,2982.0,96.0,15.0,242.0,43.0,350.0,243.0,217.0,99.0,2072.0,3.0,32.0,2.0
6058.0,2344.0,109.0,11.0,95.0,37.0,1057.0,239.0,228.0,119.0,1012.0,4.0,3.0,3.0
6059.0,2406.0,326.0,18.0,0.0,0.0,1283.0,172.0,217.0,183.0,324.0,4.0,10.0,6.0
6060.0,2413.0,308.0,20.0,30.0,7.0,1253.0,161.0,224.0,201.0,300.0,4.0,10.0,6.0
6061.0,2444.0,295.0,16.0,85.0,6.0,1165.0,172.0,234.0,201.0,234.0,4.0,10.0,6.0
6062.0,2455.0,351.0,16.0,180.0,5.0,990.0,191.0,212.0,158.0,182.0,4.0,6.0,6.0
6063.0,2444.0,75.0,15.0,0.0,0.0,780.0,237.0,210.0,100.0,300.0,4.0,1.0,3.0
6064.0,2465.0,319.0,21.0,228.0,13.0,642.0,161.0,215.0,192.0,1310.0,4.0,10.0,6.0
6065.0,2479.0,33.0,5.0,190.0,35.0,577.0,219.0,229.0,147.0,1356.0,4.0,6.0,6.0
6066.0,2381.0,40.0,4.0,0.0,0.0,577.0,220.0,231.0,148.0,1413.0,4.0,6.0,4.0
6067.0,2386.0,337.0,10.0,0.0,0.0,592.0,197.0,225.0,167.0,1415.0,4.0,11.0,4.0
6068.0,2456.0,14.0,17.0,518.0,112.0,841.0,202.0,202.0,134.0,1416.0,4.0,6.0,6.0
6069.0,2960.0,328.0,3.0,127.0,14.0,1448.0,212.0,236.0,162.0,283.0,3.0,23.0,2.0
6070.0,2388.0,313.0,17.0,170.0,31.0,1554.0,171.0,224.0,193.0,579.0,4.0,10.0,6.0
6071.0,2463.0,358.0,16.0,182.0,13.0,990.0,193.0,209.0,152.0,212.0,4.0,6.0,6.0
6072.0,2519.0,311.0,13.0,382.0,15.0,90.0,183.0,230.0,187.0,1749.0,4.0,6.0,3.0
6073.0,2531.0,327.0,10.0,295.0,27.0,90.0,196.0,229.0,173.0,1879.0,4.0,6.0,3.0
6074.0,2428.0,339.0,23.0,212.0,67.0,671.0,165.0,201.0,171.0,1289.0,4.0,10.0,6.0
6075.0,2433.0,328.0,23.0,234.0,79.0,685.0,158.0,207.0,185.0,1295.0,4.0,10.0,6.0
6076.0,2439.0,125.0,16.0,90.0,5.0,484.0,245.0,228.0,107.0,1401.0,4.0,6.0,6.0
6077.0,2433.0,193.0,12.0,90.0,0.0,480.0,218.0,250.0,164.0,1392.0,4.0,6.0,6.0
6078.0,2432.0,147.0,16.0,90.0,2.0,484.0,240.0,236.0,120.0,1385.0,4.0,6.0,6.0
6079.0,2384.0,65.0,7.0,0.0,0.0,537.0,227.0,226.0,134.0,1381.0,4.0,6.0,4.0
6080.0,2384.0,333.0,10.0,0.0,0.0,551.0,198.0,228.0,169.0,1383.0,4.0,11.0,4.0
6081.0,2399.0,292.0,12.0,124.0,28.0,638.0,186.0,238.0,191.0,1401.0,4.0,11.0,6.0
6082.0,2468.0,343.0,20.0,466.0,124.0,900.0,176.0,205.0,166.0,1482.0,4.0,6.0,6.0
6083.0,2378.0,117.0,15.0,376.0,58.0,510.0,245.0,225.0,105.0,1189.0,4.0,3.0,6.0
6084.0,2965.0,87.0,12.0,95.0,10.0,878.0,238.0,219.0,109.0,153.0,3.0,32.0,2.0
6085.0,2342.0,136.0,18.0,95.0,35.0,992.0,245.0,230.0,107.0,942.0,4.0,3.0,3.0
6086.0,2349.0,262.0,26.0,95.0,41.0,1471.0,147.0,242.0,228.0,702.0,4.0,10.0,6.0
6087.0,2418.0,350.0,17.0,85.0,15.0,1380.0,187.0,209.0,159.0,433.0,4.0,10.0,6.0
6088.0,2423.0,346.0,20.0,42.0,8.0,1320.0,177.0,204.0,162.0,384.0,4.0,10.0,6.0
6089.0,2469.0,345.0,16.0,180.0,31.0,1050.0,187.0,213.0,164.0,242.0,4.0,6.0,6.0
6090.0,2472.0,352.0,17.0,210.0,34.0,1020.0,188.0,208.0,156.0,240.0,4.0,6.0,6.0
6091.0,2466.0,20.0,15.0,67.0,16.0,841.0,208.0,206.0,132.0,300.0,4.0,6.0,3.0
6092.0,2428.0,350.0,21.0,182.0,40.0,607.0,177.0,199.0,157.0,1302.0,4.0,10.0,6.0
6093.0,2435.0,340.0,23.0,201.0,56.0,618.0,165.0,199.0,169.0,1307.0,4.0,10.0,6.0
6094.0,2476.0,320.0,17.0,192.0,4.0,616.0,173.0,221.0,187.0,1357.0,4.0,10.0,6.0
6095.0,2392.0,35.0,13.0,0.0,0.0,497.0,218.0,211.0,126.0,1350.0,4.0,6.0,4.0
6096.0,2397.0,335.0,12.0,42.0,13.0,541.0,193.0,224.0,170.0,1355.0,4.0,11.0,6.0
6097.0,2419.0,80.0,20.0,484.0,86.0,661.0,242.0,200.0,78.0,1316.0,4.0,10.0,6.0
6098.0,3212.0,76.0,21.0,330.0,107.0,1260.0,240.0,196.0,76.0,2408.0,1.0,29.0,1.0
6099.0,2307.0,146.0,25.0,0.0,0.0,1080.0,245.0,227.0,95.0,1027.0,4.0,3.0,3.0
6100.0,2298.0,162.0,19.0,0.0,0.0,1110.0,235.0,241.0,128.0,1055.0,4.0,3.0,4.0
6101.0,2296.0,187.0,17.0,0.0,0.0,1170.0,220.0,250.0,158.0,997.0,4.0,17.0,4.0
6102.0,2302.0,198.0,21.0,30.0,6.0,1200.0,208.0,253.0,170.0,968.0,4.0,3.0,4.0
6103.0,2308.0,194.0,22.0,42.0,12.0,1230.0,211.0,251.0,164.0,940.0,4.0,3.0,4.0
6104.0,2311.0,177.0,20.0,42.0,13.0,1260.0,226.0,247.0,144.0,911.0,4.0,3.0,4.0
6105.0,2301.0,93.0,9.0,0.0,0.0,1320.0,235.0,226.0,123.0,854.0,4.0,3.0,4.0
6106.0,2457.0,321.0,17.0,67.0,19.0,1172.0,173.0,220.0,186.0,309.0,4.0,10.0,6.0
6107.0,2431.0,89.0,9.0,30.0,-2.0,421.0,234.0,225.0,122.0,1337.0,4.0,6.0,6.0
6108.0,2422.0,117.0,6.0,30.0,-4.0,421.0,231.0,234.0,136.0,1328.0,4.0,6.0,6.0
6109.0,2410.0,71.0,10.0,0.0,0.0,446.0,231.0,221.0,121.0,1320.0,4.0,6.0,4.0
6110.0,2401.0,16.0,16.0,30.0,3.0,470.0,204.0,204.0,133.0,1320.0,4.0,11.0,4.0
6111.0,2422.0,257.0,11.0,228.0,49.0,661.0,193.0,247.0,192.0,1361.0,4.0,10.0,6.0
6112.0,2469.0,310.0,18.0,400.0,120.0,808.0,168.0,225.0,196.0,1415.0,4.0,6.0,6.0
6113.0,2472.0,56.0,18.0,552.0,131.0,812.0,229.0,198.0,95.0,1448.0,4.0,6.0,6.0
6114.0,3114.0,106.0,23.0,242.0,83.0,2737.0,251.0,206.0,71.0,3065.0,1.0,29.0,1.0
6115.0,3087.0,127.0,25.0,192.0,57.0,2694.0,252.0,214.0,73.0,3062.0,1.0,29.0,1.0
